type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct
impedance,[2008.       5.      13.       5.      26.      51.781],24,B0007,375,1608,01608.csv,,0.05409518971933728,0.07684363196174843
charge,[2008.       5.      13.       5.      58.      50.796],24,B0007,376,1609,01609.csv,,,
impedance,[2008.      5.     13.      8.     52.      5.89],24,B0007,377,1610,01610.csv,,0.05451219205855288,0.07651054614613173
discharge,[2008.       5.      13.       9.      24.       4.718],24,B0007,378,1611,01611.csv,1.549897685670499,,
impedance,[2008.       5.      13.      10.      15.       2.906],24,B0007,379,1612,01612.csv,,0.056164422063534065,0.07769932463139873
charge,[2.008e+03 5.000e+00 1.300e+01 1.000e+01 4.700e+01 1.828e+00],24,B0007,380,1613,01613.csv,,,
impedance,[2008.       5.      13.      13.      48.      25.875],24,B0007,381,1614,01614.csv,,0.052351911552094406,0.0772564945442686
discharge,[2008.       5.      13.      14.      20.      24.937],24,B0007,382,1615,01615.csv,1.5438771531345021,,
impedance,[2008.       5.      13.      15.      11.      42.234],24,B0007,383,1616,01616.csv,,0.05561672295492655,0.07570816049932046
charge,[2008.       5.      13.      15.      43.      41.296],24,B0007,384,1617,01617.csv,,,
impedance,[2008.       5.      13.      18.      32.      21.281],24,B0007,385,1618,01618.csv,,0.055582769847162185,0.07723477152073635
discharge,[2008.       5.      13.      19.       4.      20.531],24,B0007,386,1619,01619.csv,1.5450187488690073,,
impedance,[2008.       5.      13.      19.      55.      29.859],24,B0007,387,1620,01620.csv,,0.054893315578426714,0.0784417847890159
charge,[2008.       5.      13.      20.      27.      29.109],24,B0007,388,1621,01621.csv,,,
impedance,[2008.       5.      13.      23.      27.      26.625],24,B0007,389,1622,01622.csv,,0.05474089300471066,0.07901841555586095
discharge,[2008.       5.      13.      23.      59.      26.015],24,B0007,390,1623,01623.csv,1.5445940154102908,,
impedance,[2008.      5.     14.      0.     50.     35.39],24,B0007,391,1624,01624.csv,,0.05559975704161817,0.07623453799616979
charge,[2.0080e+03 5.0000e+00 1.4000e+01 1.0000e+00 2.2000e+01 3.4765e+01],24,B0007,392,1625,01625.csv,,,
impedance,[2008.       5.      14.       4.      23.      57.968],24,B0007,393,1626,01626.csv,,0.055237233438058246,0.0799393133533925
discharge,[2008.       5.      14.       4.      55.      57.453],24,B0007,394,1627,01627.csv,1.5343086721758876,,
impedance,[2008.       5.      14.       5.      46.      58.078],24,B0007,395,1628,01628.csv,,0.05396274243560972,0.07868889028954579
charge,[2008.       5.      14.       6.      18.      57.625],24,B0007,396,1629,01629.csv,,,
impedance,[2008    5   14    9   20   22],24,B0007,397,1630,01630.csv,,0.0572653476857599,0.07942312226110386
discharge,[2008.       5.      14.       9.      52.      22.062],24,B0007,398,1631,01631.csv,1.5287603942958483,,
impedance,[2008.       5.      14.      10.      43.      12.953],24,B0007,399,1632,01632.csv,,0.0541146320474673,0.07612960917607249
charge,[2008.       5.      14.      11.      15.      12.671],24,B0007,400,1633,01633.csv,,,
impedance,[2008.      5.     14.     14.      3.     22.75],24,B0007,401,1634,01634.csv,,0.05107064795051435,0.07876484726875482
discharge,[2008.       5.      14.      14.      35.      22.515],24,B0007,402,1635,01635.csv,1.5289260249179843,,
impedance,[2008.       5.      14.      15.      26.      13.546],24,B0007,403,1636,01636.csv,,0.05245305255719061,0.07836888342427649
charge,[2008.       5.      14.      15.      58.      13.406],24,B0007,404,1637,01637.csv,,,
impedance,[2008.      5.     14.     18.     59.     38.89],24,B0007,405,1638,01638.csv,,0.05508857873132331,0.07806701171840846
discharge,[2008.      5.     14.     19.     31.     39.39],24,B0007,406,1639,01639.csv,1.529091650133123,,
impedance,[2008.      5.     14.     20.     22.     30.64],24,B0007,407,1640,01640.csv,,0.053291029799270764,0.07774180078331032
charge,[2008.       5.      14.      20.      54.      30.671],24,B0007,408,1641,01641.csv,,,
impedance,[2008.       5.      14.      23.      55.      55.406],24,B0007,409,1642,01642.csv,,0.055778574185470456,0.07824269800333249
discharge,[2008.       5.      15.       0.      27.      55.625],24,B0007,410,1643,01643.csv,1.5239059324661248,,
impedance,[2.008e+03 5.000e+00 1.500e+01 1.000e+00 1.800e+01 3.789e+01],24,B0007,411,1644,01644.csv,,0.05374267950314573,0.07767030600334027
charge,[2.0080e+03 5.0000e+00 1.5000e+01 1.0000e+00 5.0000e+01 3.8062e+01],24,B0007,412,1645,01645.csv,,,
impedance,[2008.       5.      15.       4.      52.       4.609],24,B0007,413,1646,01646.csv,,0.058454793092531966,0.07808837738558039
discharge,[2008.      5.     15.      5.     24.      4.89],24,B0007,414,1647,01647.csv,1.5186675419100615,,
impedance,[2008.       5.      15.       6.      14.      38.093],24,B0007,415,1648,01648.csv,,0.05464489394226865,0.07820049396409737
charge,[2008.     5.    15.     6.    46.    38.5],24,B0007,416,1649,01649.csv,,,
impedance,[2008.       5.      15.       9.      48.       3.453],24,B0007,417,1650,01650.csv,,0.05487289835073646,0.08114313792394433
discharge,[2008.       5.      15.      10.      20.       3.875],24,B0007,418,1651,01651.csv,1.5136482266426952,,
impedance,[2008.       5.      15.      11.      10.      28.328],24,B0007,419,1652,01652.csv,,0.05828419298726298,0.07844622962445755
charge,[2008.       5.      15.      11.      42.      28.859],24,B0007,420,1653,01653.csv,,,
impedance,[2008.       5.      15.      14.      38.      58.781],24,B0007,421,1654,01654.csv,,0.0568991758337347,0.07887220766486298
discharge,[2008.       5.      15.      15.      10.      59.437],24,B0007,422,1655,01655.csv,1.5136050185229033,,
impedance,[2.008e+03 5.000e+00 1.500e+01 1.600e+01 1.000e+00 2.339e+01],24,B0007,423,1656,01656.csv,,0.05428987712099985,0.07797181026914603
charge,[2008.       5.      15.      16.      33.      24.093],24,B0007,424,1657,01657.csv,,,
impedance,[2008.       5.      15.      19.      24.      46.593],24,B0007,425,1658,01658.csv,,0.05574285095910161,0.08005685613579032
discharge,[2008.      5.     15.     19.     56.     47.39],24,B0007,426,1659,01659.csv,1.5139470614867965,,
impedance,[2008.       5.      15.      20.      47.      12.406],24,B0007,427,1660,01660.csv,,0.056765631832907296,0.0783665633777987
charge,[2008.       5.      15.      21.      19.      13.234],24,B0007,428,1661,01661.csv,,,
impedance,[2008.       5.      16.       0.       9.      33.937],24,B0007,429,1662,01662.csv,,0.05446434802277253,0.07791983537472322
discharge,[2008.       5.      16.      16.      54.      59.812],24,B0007,430,1663,01663.csv,1.5339599193158786,,
charge,[2008.       5.      16.      18.      43.      58.906],24,B0007,431,1664,01664.csv,,,
discharge,[2008.       5.      16.      21.      37.      39.671],24,B0007,432,1665,01665.csv,1.5391372798653098,,
impedance,[2008.       5.      16.      22.      28.      31.078],24,B0007,433,1666,01666.csv,,0.05968120820514389,0.07951493628212278
charge,[2008.       5.      16.      23.       0.      32.515],24,B0007,434,1667,01667.csv,,,
impedance,[2.0080e+03 5.0000e+00 1.7000e+01 2.0000e+00 0.0000e+00 1.2656e+01],24,B0007,435,1668,01668.csv,,0.05604258367132115,0.07991327205972212
discharge,[2.0080e+03 5.0000e+00 1.7000e+01 2.0000e+00 3.2000e+01 1.3968e+01],24,B0007,436,1669,01669.csv,1.5236247972838737,,
impedance,[2008.       5.      17.       3.      22.      47.796],24,B0007,437,1670,01670.csv,,0.057541452922451095,0.08149127802203272
charge,[2008.       5.      17.       3.      54.      49.125],24,B0007,438,1671,01671.csv,,,
impedance,[2008.       5.      17.       6.      53.      18.328],24,B0007,439,1672,01672.csv,,0.05719697967170129,0.08185319457580625
discharge,[2008.       5.      17.       7.      25.      19.906],24,B0007,440,1673,01673.csv,1.5135813035589147,,
impedance,[2008.       5.      17.       8.      15.      45.265],24,B0007,441,1674,01674.csv,,0.056906824959249674,0.0800043038139232
charge,[2008.       5.      17.       8.      47.      46.703],24,B0007,442,1675,01675.csv,,,
impedance,[2008.       5.      17.      11.      49.      14.296],24,B0007,443,1676,01676.csv,,0.05533954029001459,0.08086669055606474
discharge,[2008.      5.     17.     12.     21.     15.89],24,B0007,444,1677,01677.csv,1.5077850749847914,,
impedance,[2008.       5.      17.      13.      11.      30.687],24,B0007,445,1678,01678.csv,,0.05670268214391647,0.08127758920341213
charge,[2008.       5.      17.      13.      43.      32.281],24,B0007,446,1679,01679.csv,,,
impedance,[2008.       5.      17.      16.      43.      35.437],24,B0007,447,1680,01680.csv,,0.057050602535577005,0.08153840356165401
discharge,[2008.       5.      17.      17.      15.      37.281],24,B0007,448,1681,01681.csv,1.5031960676037333,,
impedance,[2008.       5.      17.      18.       5.      53.796],24,B0007,449,1682,01682.csv,,0.05753505401536875,0.07713077542429995
charge,[2008.       5.      17.      18.      37.      55.593],24,B0007,450,1683,01683.csv,,,
impedance,[2008.       5.      17.      21.      38.      49.296],24,B0007,451,1684,01684.csv,,0.0577616170406075,0.0820660023586674
discharge,[2008.       5.      17.      22.      10.      51.218],24,B0007,452,1685,01685.csv,1.4978220596995881,,
impedance,[2008.       5.      17.      23.       0.      48.453],24,B0007,453,1686,01686.csv,,0.057686948907810176,0.08022088362573354
charge,[2008.       5.      17.      23.      32.      50.468],24,B0007,454,1687,01687.csv,,,
impedance,[2.0080e+03 5.0000e+00 1.8000e+01 2.0000e+00 3.3000e+01 1.7109e+01],24,B0007,455,1688,01688.csv,,0.057585488535843915,0.08293347770359485
discharge,[2008.       5.      18.       3.       5.      19.265],24,B0007,456,1689,01689.csv,1.492848534633516,,
impedance,[2008.       5.      18.       3.      55.      17.546],24,B0007,457,1690,01690.csv,,0.05770347788466892,0.08126925834885164
charge,[2008.       5.      18.       4.      27.      19.656],24,B0007,458,1691,01691.csv,,,
impedance,[2008    5   18    7   28   48],24,B0007,459,1692,01692.csv,,0.05670666348649182,0.08268806521788226
discharge,[2008.       5.      18.       8.       0.      50.421],24,B0007,460,1693,01693.csv,1.492414389867026,,
impedance,[2008.       5.      18.       8.      50.      48.718],24,B0007,461,1694,01694.csv,,0.05723155595298293,0.0826950250965445
charge,[2008.       5.      18.       9.      22.      51.046],24,B0007,462,1695,01695.csv,,,
impedance,[2008    5   18   12   12   46],24,B0007,463,1696,01696.csv,,0.05871571908588068,0.08294174003043774
discharge,[2008.       5.      18.      12.      44.      48.437],24,B0007,464,1697,01697.csv,1.487482776538081,,
impedance,[2008.       5.      18.      13.      34.      37.281],24,B0007,465,1698,01698.csv,,0.05786085013264919,0.08079562408415836
charge,[2008.       5.      18.      14.       6.      39.921],24,B0007,466,1699,01699.csv,,,
impedance,[2008.       5.      18.      17.       4.      27.234],24,B0007,467,1700,01700.csv,,0.057109751399146834,0.08239034528661737
discharge,[2008.       5.      18.      17.      36.      29.734],24,B0007,468,1701,01701.csv,1.482535148640411,,
impedance,[2008.       5.      18.      18.      26.      10.015],24,B0007,469,1702,01702.csv,,0.057511140154939196,0.08182855408185172
charge,[2008.       5.      18.      18.      58.      12.609],24,B0007,470,1703,01703.csv,,,
impedance,[2008.       5.      18.      21.      59.      40.796],24,B0007,471,1704,01704.csv,,0.05701776890792207,0.0816566640960627
discharge,[2008.       5.      18.      22.      31.      45.515],24,B0007,472,1705,01705.csv,1.4827874322228984,,
impedance,[2008.       5.      18.      23.      21.      28.437],24,B0007,473,1706,01706.csv,,0.05818081028754896,0.08248706088939217
charge,[2008.       5.      18.      23.      53.      33.781],24,B0007,474,1707,01707.csv,,,
impedance,[2.008e+03 5.000e+00 1.900e+01 2.000e+00 5.500e+01 2.843e+00],24,B0007,475,1708,01708.csv,,0.05771468674207234,0.08397428323884612
discharge,[2008.       5.      19.       3.      27.       7.765],24,B0007,476,1709,01709.csv,1.476971179775059,,
impedance,[2008.       5.      19.       4.      16.      50.453],24,B0007,477,1710,01710.csv,,0.057554341890008825,0.08219829115379546
charge,[2008.       5.      19.       4.      48.      55.437],24,B0007,478,1711,01711.csv,,,
impedance,[2008.       5.      19.       7.      49.      12.843],24,B0007,479,1712,01712.csv,,0.0568683507839505,0.08373541370295104
discharge,[2008.       5.      19.      15.      34.      33.625],24,B0007,480,1713,01713.csv,1.4819015554137276,,
charge,[2008.       5.      19.      17.      58.      12.687],24,B0007,481,1714,01714.csv,,,
discharge,[2008.       5.      19.      20.      59.      48.437],24,B0007,482,1715,01715.csv,1.4981366198874824,,
charge,[2008.      5.     19.     22.      8.     37.25],24,B0007,483,1716,01716.csv,,,
discharge,[2.0080e+03 5.0000e+00 2.0000e+01 1.0000e+00 1.6000e+01 4.2609e+01],24,B0007,484,1717,01717.csv,1.4820775214392872,,
impedance,[2.0080e+03 5.0000e+00 2.0000e+01 2.0000e+00 6.0000e+00 3.2234e+01],24,B0007,485,1718,01718.csv,,0.06009510252454094,0.07958025942701291
charge,[2.0080e+03 5.0000e+00 2.0000e+01 2.0000e+00 3.8000e+01 3.5343e+01],24,B0007,486,1719,01719.csv,,,
impedance,[2008    5   20    5   40    3],24,B0007,487,1720,01720.csv,,0.0546567857524269,0.08196905646669346
discharge,[2008.       5.      20.       6.      12.       6.265],24,B0007,488,1721,01721.csv,1.4771155312812152,,
impedance,[2.008e+03 5.000e+00 2.000e+01 7.000e+00 1.000e+00 4.739e+01],24,B0007,489,1722,01722.csv,,0.05600939306983416,0.08238368438591265
charge,[2008.       5.      20.       7.      33.      50.828],24,B0007,490,1723,01723.csv,,,
impedance,[2008.       5.      20.      10.      35.      19.875],24,B0007,491,1724,01724.csv,,0.05855396288691582,0.0817127037862085
discharge,[2008.       5.      20.      11.       7.      23.453],24,B0007,492,1725,01725.csv,1.4720772783056488,,
impedance,[2008.       5.      20.      11.      56.      55.343],24,B0007,493,1726,01726.csv,,0.05716927145517217,0.08220383699971687
charge,[2008.       5.      20.      12.      28.      58.687],24,B0007,494,1727,01727.csv,,,
impedance,[2008.       5.      20.      15.      25.      23.625],24,B0007,495,1728,01728.csv,,0.058279853382820955,0.08282201995515953
discharge,[2008.       5.      20.      15.      57.      27.312],24,B0007,496,1729,01729.csv,1.472248013656454,,
impedance,[2008.       5.      20.      16.      46.      59.765],24,B0007,497,1730,01730.csv,,0.06391487439073515,0.08730430672192088
charge,[2008.       5.      20.      17.      19.       3.375],24,B0007,498,1731,01731.csv,,,
impedance,[2008.       5.      20.      20.      18.      35.187],24,B0007,499,1732,01732.csv,,0.06554333401316845,0.08712630369162297
discharge,[2008.       5.      20.      20.      50.      39.015],24,B0007,500,1733,01733.csv,1.4670106672274665,,
impedance,[2008.       5.      20.      21.      40.      11.843],24,B0007,501,1734,01734.csv,,0.06305909149270444,0.08573561975109256
charge,[2008.       5.      20.      22.      12.      15.984],24,B0007,502,1735,01735.csv,,,
impedance,[2.008e+03 5.000e+00 2.100e+01 1.000e+00 7.000e+00 3.514e+01],24,B0007,503,1736,01736.csv,,0.06343709105065118,0.08961239735080084
discharge,[2.0080e+03 5.0000e+00 2.1000e+01 1.0000e+00 3.9000e+01 3.8968e+01],24,B0007,504,1737,01737.csv,1.4617672495335379,,
impedance,[2.008e+03 5.000e+00 2.100e+01 2.000e+00 2.900e+01 2.656e+00],24,B0007,505,1738,01738.csv,,0.06464924767693998,0.08956183369238867
charge,[2.008e+03 5.000e+00 2.100e+01 3.000e+00 1.000e+00 6.687e+00],24,B0007,506,1739,01739.csv,,,
impedance,[2008    5   21    5   52   23],24,B0007,507,1740,01740.csv,,0.064090710272644,0.08923128682926011
discharge,[2008.       5.      21.       6.      24.      27.281],24,B0007,508,1741,01741.csv,1.4566952670489708,,
impedance,[2008.      5.     21.      7.     13.     41.25],24,B0007,509,1742,01742.csv,,0.06341897509984018,0.08798070573782549
charge,[2008.       5.      21.       7.      45.      45.343],24,B0007,510,1743,01743.csv,,,
impedance,[2.008e+03 5.000e+00 2.100e+01 1.000e+01 4.600e+01 1.953e+00],24,B0007,511,1744,01744.csv,,0.0649449108692077,0.0882787478820197
discharge,[2008.       5.      21.      11.      18.       6.015],24,B0007,512,1745,01745.csv,1.451354972758956,,
impedance,[2008.       5.      21.      12.       7.      20.984],24,B0007,513,1746,01746.csv,,0.06404659499126542,0.08969255599053269
charge,[2008.       5.      21.      12.      39.      25.421],24,B0007,514,1747,01747.csv,,,
impedance,[2008.       5.      21.      15.      38.      16.546],24,B0007,515,1748,01748.csv,,0.06309122315038551,0.09066468210852158
discharge,[2008.       5.      21.      16.      10.      21.203],24,B0007,516,1749,01749.csv,1.451615926257375,,
impedance,[2008.      5.     21.     16.     59.     36.14],24,B0007,517,1750,01750.csv,,0.06435127573332249,0.08733673232133125
charge,[2008.       5.      21.      17.      31.      40.671],24,B0007,518,1751,01751.csv,,,
impedance,[2008.       5.      21.      20.      30.       5.343],24,B0007,519,1752,01752.csv,,0.0635675339735441,0.09036756488030863
discharge,[2.008e+03 5.000e+00 2.100e+01 2.100e+01 2.000e+00 9.781e+00],24,B0007,520,1753,01753.csv,1.4468161332173683,,
impedance,[2008.       5.      21.      21.      51.      16.781],24,B0007,521,1754,01754.csv,,0.06591948382872609,0.08850648431782984
charge,[2008.       5.      21.      22.      23.      21.421],24,B0007,522,1755,01755.csv,,,
impedance,[2.0080e+03 5.0000e+00 2.2000e+01 1.0000e+00 1.0000e+01 5.4593e+01],24,B0007,523,1756,01756.csv,,0.06354297240865986,0.08993700983227765
discharge,[2.0080e+03 5.0000e+00 2.2000e+01 1.0000e+00 4.2000e+01 5.9218e+01],24,B0007,524,1757,01757.csv,1.4467570607768785,,
impedance,[2.008e+03 5.000e+00 2.200e+01 2.000e+00 3.200e+01 6.250e+00],24,B0007,525,1758,01758.csv,,0.0649977419450826,0.08918839817199381
